FIPS,State,County,Date,Population
51137,Virginia,Orange,1990,21421
51139,Virginia,Page,1990,21690
51141,Virginia,Patrick,1990,17473
51730,Virginia,Petersburg (city),1990,38386
51143,Virginia,Pittsylvania,1990,55655
51735,Virginia,Poquoson (city),1990,11005
51740,Virginia,Portsmouth (city),1990,103907
51145,Virginia,Powhatan,1990,15328
51147,Virginia,Prince Edward,1990,17320
51149,Virginia,Prince George,1990,27394
51153,Virginia,Prince William,1990,215686
51155,Virginia,Pulaski,1990,34496
51750,Virginia,Radford (city),1990,15940
51157,Virginia,Rappahannock,1990,6622
51159,Virginia,Richmond,1990,7273
51760,Virginia,Richmond (city),1990,203056
51161,Virginia,Roanoke,1990,79332
51770,Virginia,Roanoke (city),1990,96397
51163,Virginia,Rockbridge,1990,18350
51165,Virginia,Rockingham,1990,57482
51167,Virginia,Russell,1990,28667
51775,Virginia,Salem (city),1990,23756
51169,Virginia,Scott,1990,23204
51171,Virginia,Shenandoah,1990,31636
51173,Virginia,Smyth,1990,32370
51780,Virginia,South Boston (city),1990,6997
51175,Virginia,Southampton,1990,17550
51177,Virginia,Spotsylvania,1990,57403
51179,Virginia,Stafford,1990,61236
51790,Virginia,Staunton (city),1990,24461
51800,Virginia,Suffolk (city),1990,52141
51181,Virginia,Surry,1990,6145
51183,Virginia,Sussex,1990,10248
51185,Virginia,Tazewell,1990,45960
51810,Virginia,Virginia Beach (city),1990,393069
51187,Virginia,Warren,1990,26142
51191,Virginia,Washington,1990,45887
51820,Virginia,Waynesboro (city),1990,18549
51193,Virginia,Westmoreland,1990,15480
51830,Virginia,Williamsburg (city),1990,11530
51840,Virginia,Winchester (city),1990,21947
51195,Virginia,Wise,1990,39573
51197,Virginia,Wythe,1990,25466
51199,Virginia,York,1990,42422
53001,Washington,Adams,1990,13603
53003,Washington,Asotin,1990,17605
53005,Washington,Benton,1990,112560
53007,Washington,Chelan,1990,52250
53009,Washington,Clallam,1990,56464
53011,Washington,Clark,1990,238053
53013,Washington,Columbia,1990,4024
53015,Washington,Cowlitz,1990,82119
53017,Washington,Douglas,1990,26205
53019,Washington,Ferry,1990,6295
53021,Washington,Franklin,1990,37473
53023,Washington,Garfield,1990,2248
53025,Washington,Grant,1990,54758
53027,Washington,Grays Harbor,1990,64175
53029,Washington,Island,1990,60195
53031,Washington,Jefferson,1990,20146
53033,Washington,King,1990,1507319
53035,Washington,Kitsap,1990,189731
53037,Washington,Kittitas,1990,26725
53039,Washington,Klickitat,1990,16616
53041,Washington,Lewis,1990,59358
53043,Washington,Lincoln,1990,8864
53045,Washington,Mason,1990,38341
53047,Washington,Okanogan,1990,33350
53049,Washington,Pacific,1990,18882
53051,Washington,Pend Oreille,1990,8915
53053,Washington,Pierce,1990,586203
53055,Washington,San Juan,1990,10035
53057,Washington,Skagit,1990,79555
53059,Washington,Skamania,1990,8289
53061,Washington,Snohomish,1990,465642
53063,Washington,Spokane,1990,361364
53065,Washington,Stevens,1990,30948
53067,Washington,Thurston,1990,161238
53069,Washington,Wahkiakum,1990,3327
53071,Washington,Walla Walla,1990,48439
53073,Washington,Whatcom,1990,127780
53075,Washington,Whitman,1990,38775
53077,Washington,Yakima,1990,188823
54001,West Virginia,Barbour,1990,15699
54003,West Virginia,Berkeley,1990,59253
54005,West Virginia,Boone,1990,25870
54007,West Virginia,Braxton,1990,12998
54009,West Virginia,Brooke,1990,26992
54011,West Virginia,Cabell,1990,96827
54013,West Virginia,Calhoun,1990,7885
54015,West Virginia,Clay,1990,9983
54017,West Virginia,Doddridge,1990,6994
54019,West Virginia,Fayette,1990,47952
54021,West Virginia,Gilmer,1990,7669
54023,West Virginia,Grant,1990,10428
54025,West Virginia,Greenbrier,1990,34693
54027,West Virginia,Hampshire,1990,16498
54029,West Virginia,Hancock,1990,35233
54031,West Virginia,Hardy,1990,10977
54033,West Virginia,Harrison,1990,69371
54035,West Virginia,Jackson,1990,25938
54037,West Virginia,Jefferson,1990,35926
54039,West Virginia,Kanawha,1990,207619
54041,West Virginia,Lewis,1990,17223
54043,West Virginia,Lincoln,1990,21382
54045,West Virginia,Logan,1990,43032
54049,West Virginia,Marion,1990,57249
54051,West Virginia,Marshall,1990,37356
54053,West Virginia,Mason,1990,25178
54047,West Virginia,McDowell,1990,35233
54055,West Virginia,Mercer,1990,64980
54057,West Virginia,Mineral,1990,26697
54059,West Virginia,Mingo,1990,33739
54061,West Virginia,Monongalia,1990,75509
54063,West Virginia,Monroe,1990,12406
54065,West Virginia,Morgan,1990,12128
54067,West Virginia,Nicholas,1990,26775
54069,West Virginia,Ohio,1990,50871
54071,West Virginia,Pendleton,1990,8054
54073,West Virginia,Pleasants,1990,7546
54075,West Virginia,Pocahontas,1990,9008
54077,West Virginia,Preston,1990,29037
54079,West Virginia,Putnam,1990,42835
54081,West Virginia,Raleigh,1990,76819
54083,West Virginia,Randolph,1990,27803
54085,West Virginia,Ritchie,1990,10233
54087,West Virginia,Roane,1990,15120
54089,West Virginia,Summers,1990,14204
54091,West Virginia,Taylor,1990,15144
54093,West Virginia,Tucker,1990,7728
54095,West Virginia,Tyler,1990,9796
54097,West Virginia,Upshur,1990,22867
54099,West Virginia,Wayne,1990,41636
54101,West Virginia,Webster,1990,10729
54103,West Virginia,Wetzel,1990,19258
54105,West Virginia,Wirt,1990,5192
54107,West Virginia,Wood,1990,86915
54109,West Virginia,Wyoming,1990,28990
55001,Wisconsin,Adams,1990,15682
55003,Wisconsin,Ashland,1990,16307
55005,Wisconsin,Barron,1990,40750
55007,Wisconsin,Bayfield,1990,14008
55009,Wisconsin,Brown,1990,194594
55011,Wisconsin,Buffalo,1990,13584
55013,Wisconsin,Burnett,1990,13084
55015,Wisconsin,Calumet,1990,34291
55017,Wisconsin,Chippewa,1990,52360
55019,Wisconsin,Clark,1990,31647
55021,Wisconsin,Columbia,1990,45088
55023,Wisconsin,Crawford,1990,15940
55025,Wisconsin,Dane,1990,367085
55027,Wisconsin,Dodge,1990,76559
55029,Wisconsin,Door,1990,25690
55031,Wisconsin,Douglas,1990,41758
55033,Wisconsin,Dunn,1990,35909
55035,Wisconsin,Eau Claire,1990,85183
55037,Wisconsin,Florence,1990,4590
55039,Wisconsin,Fond du Lac,1990,90083
55041,Wisconsin,Forest,1990,8776
55043,Wisconsin,Grant,1990,49264
55045,Wisconsin,Green,1990,30339
55047,Wisconsin,Green Lake,1990,18651
55049,Wisconsin,Iowa,1990,20150
55051,Wisconsin,Iron,1990,6153
55053,Wisconsin,Jackson,1990,16588
55055,Wisconsin,Jefferson,1990,67783
55057,Wisconsin,Juneau,1990,21650
55059,Wisconsin,Kenosha,1990,128181
55061,Wisconsin,Kewaunee,1990,18878
55063,Wisconsin,La Crosse,1990,97904
55065,Wisconsin,Lafayette,1990,16076
55067,Wisconsin,Langlade,1990,19505
55069,Wisconsin,Lincoln,1990,26993
55071,Wisconsin,Manitowoc,1990,80421
55073,Wisconsin,Marathon,1990,115400
55075,Wisconsin,Marinette,1990,40548
55077,Wisconsin,Marquette,1990,12321
55078,Wisconsin,Menominee,1990,3890
55079,Wisconsin,Milwaukee,1990,959275
55081,Wisconsin,Monroe,1990,36633
55083,Wisconsin,Oconto,1990,30226
55085,Wisconsin,Oneida,1990,31679
55087,Wisconsin,Outagamie,1990,140510
55089,Wisconsin,Ozaukee,1990,72831
55091,Wisconsin,Pepin,1990,7107
55093,Wisconsin,Pierce,1990,32765
55095,Wisconsin,Polk,1990,34773
55097,Wisconsin,Portage,1990,61405
55099,Wisconsin,Price,1990,15600
55101,Wisconsin,Racine,1990,175034
55103,Wisconsin,Richland,1990,17521
55105,Wisconsin,Rock,1990,139510
55107,Wisconsin,Rusk,1990,15079
55111,Wisconsin,Sauk,1990,46975
55113,Wisconsin,Sawyer,1990,14181
55115,Wisconsin,Shawano,1990,37157
55117,Wisconsin,Sheboygan,1990,103877
55109,Wisconsin,St. Croix,1990,50251
55119,Wisconsin,Taylor,1990,18901
55121,Wisconsin,Trempealeau,1990,25263
55123,Wisconsin,Vernon,1990,25617
55125,Wisconsin,Vilas,1990,17707
55127,Wisconsin,Walworth,1990,75000
55129,Wisconsin,Washburn,1990,13772
55131,Wisconsin,Washington,1990,95328
55133,Wisconsin,Waukesha,1990,304715
55135,Wisconsin,Waupaca,1990,46104
55137,Wisconsin,Waushara,1990,19385
55139,Wisconsin,Winnebago,1990,140320
55141,Wisconsin,Wood,1990,73605
56001,Wyoming,Albany,1990,30797
56003,Wyoming,Big Horn,1990,10525
56005,Wyoming,Campbell,1990,29370
56007,Wyoming,Carbon,1990,16659
56009,Wyoming,Converse,1990,11128
56011,Wyoming,Crook,1990,5294
56013,Wyoming,Fremont,1990,33662
56015,Wyoming,Goshen,1990,12373
56017,Wyoming,Hot Springs,1990,4809
56019,Wyoming,Johnson,1990,6145
56021,Wyoming,Laramie,1990,73142
56023,Wyoming,Lincoln,1990,12625
56025,Wyoming,Natrona,1990,61226
56027,Wyoming,Niobrara,1990,2499
56029,Wyoming,Park,1990,23178
56031,Wyoming,Platte,1990,8145
56033,Wyoming,Sheridan,1990,23562
56035,Wyoming,Sublette,1990,4843
56037,Wyoming,Sweetwater,1990,38823
56039,Wyoming,Teton,1990,11172
56041,Wyoming,Uinta,1990,18705
56043,Wyoming,Washakie,1990,8388
56045,Wyoming,Weston,1990,6518
